"sales_key","date_key","customer_key","movie_key","store_key","sales_amount"
22731,20070430,307,912,2,4.99
22732,20070406,308,612,2,3.99
22733,20070407,308,113,2,8.99
22734,20070410,308,356,1,2.99
22735,20070429,308,949,1,0.99
22736,20070430,308,759,2,2.99
22737,20070430,308,320,1,7.99
22738,20070406,309,695,1,4.99
22739,20070406,309,381,2,7.99
22740,20070407,309,255,2,4.99
22741,20070408,309,903,2,4.99
22742,20070409,309,135,2,8.99
22743,20070410,309,385,2,4.99
22744,20070412,309,676,2,4.99
22745,20070427,309,174,2,5.99
22746,20070428,309,838,2,4.99
22747,20070428,309,914,1,5.99
22748,20070429,309,915,1,4.99
22749,20070429,309,234,2,2.99
22750,20070429,309,872,2,2.99
22751,20070430,309,974,1,2.99
22752,20070430,309,450,1,2.99
22753,20070430,309,717,1,0.99
22754,20070406,310,120,1,10.99
22755,20070407,310,688,2,0.99
22756,20070410,310,120,1,5.99
22757,20070410,310,401,1,0.99
22758,20070428,310,174,1,5.99
22759,20070429,310,239,1,5.99
22760,20070430,310,964,2,7.99
22761,20070430,310,559,1,2.99
22762,20070408,311,604,2,3.99
22763,20070409,311,62,2,5.99
22764,20070411,311,805,2,4.99
22765,20070428,311,698,1,6.99
22766,20070429,311,900,1,2.99
22767,20070430,311,227,1,6.99
22768,20070430,311,313,1,8.99
22769,20070430,311,979,2,4.99
22770,20070406,312,983,1,2.99
22771,20070406,312,581,1,1.99
22772,20070408,312,147,1,3.99
22773,20070409,312,918,2,5.99
22774,20070412,312,380,2,2.99
22775,20070412,312,544,1,2.99
22776,20070428,312,699,1,4.99
22777,20070429,312,162,2,6.99
22778,20070429,312,527,2,4.99
22779,20070430,312,938,2,6.99
22780,20070430,312,125,2,3.99
22781,20070408,313,559,1,2.99
22782,20070409,313,966,2,5.99
22783,20070411,313,109,2,2.99
22784,20070427,313,109,1,0.99
22785,20070429,313,190,2,4.99
22786,20070430,313,645,2,3.99
22787,20070430,313,629,2,2.99
22788,20070405,314,606,2,0.99
22789,20070406,314,992,2,2.99
22790,20070406,314,945,2,0.99
22791,20070407,314,111,2,0.99
22792,20070409,314,889,1,4.99
22793,20070410,314,111,2,0.99
22794,20070411,314,999,2,5.99
22795,20070412,314,702,1,2.99
22796,20070412,314,738,2,3.99
22797,20070427,314,966,1,4.99
22798,20070427,314,363,2,2.99
22799,20070428,314,67,1,6.99
22800,20070428,314,137,2,3.99
22801,20070428,314,291,1,0.99
22802,20070429,314,973,1,6.99
22803,20070429,314,984,1,4.99
22804,20070430,314,111,2,3.99
22805,20070430,314,529,1,6.99
22806,20070407,315,366,1,2.99
22807,20070408,315,451,1,4.99
22808,20070409,315,729,2,6.99
22809,20070412,315,515,2,4.99
22810,20070412,315,297,2,4.99
22811,20070429,315,435,1,5.99
22812,20070429,315,114,1,6.99
22813,20070430,315,919,1,9.99
22814,20070407,316,609,1,2.99
22815,20070409,316,55,1,3.99
22816,20070410,316,227,2,7.99
22817,20070410,316,165,2,5.99
22818,20070426,316,165,2,4.99
22819,20070427,316,735,1,2.99
22820,20070427,316,3,2,2.99
22821,20070427,316,893,2,4.99
22822,20070428,316,732,1,1.99
22823,20070429,316,621,1,4.99
22824,20070430,316,267,2,4.99
22825,20070430,316,354,1,6.99
22826,20070407,317,348,2,0.99
22827,20070407,317,893,2,8.99
22828,20070408,317,850,1,0.99
22829,20070410,317,651,2,0.99
22830,20070410,317,627,2,7.99
22831,20070427,317,138,1,2.99
22832,20070428,317,304,1,2.99
22833,20070429,317,644,1,2.99
22834,20070429,317,844,2,4.99
22835,20070430,317,322,2,2.99
22836,20070430,317,88,2,4.99
22837,20070430,317,272,1,8.99
22838,20070406,318,21,2,4.99
22839,20070406,318,932,1,2.99
22840,20070407,318,415,1,8.99
22841,20070428,318,594,1,0.99
22842,20070428,318,882,1,0.99
22843,20070430,318,85,2,5.99
22844,20070407,319,450,2,3.99
22845,20070407,319,546,2,2.99
22846,20070408,319,755,2,4.99
22847,20070410,319,614,1,8.99
22848,20070410,319,621,1,2.99
22849,20070411,319,709,2,2.99
22850,20070411,319,912,2,4.99
22851,20070411,319,320,1,4.99
22852,20070412,319,271,2,6.99
22853,20070428,319,976,2,2.99
22854,20070430,319,731,2,4.99
22855,20070430,319,831,1,0.99
22856,20070405,320,940,1,0.99
22857,20070406,320,6,2,4.99
22858,20070407,320,930,1,2.99
22859,20070427,320,266,2,4.99
22860,20070427,320,914,2,3.99
22861,20070428,320,911,1,4.99
22862,20070428,320,777,2,4.99
22863,20070428,320,347,1,4.99
22864,20070428,320,646,1,0.99
22865,20070429,320,768,1,4.99
22866,20070430,320,178,1,0.99
22867,20070406,321,738,2,5.99
22868,20070406,321,341,1,4.99
22869,20070407,321,263,1,4.99
22870,20070407,321,351,2,5.99
22871,20070409,321,748,2,2.99
22872,20070410,321,159,2,8.99
22873,20070411,321,562,1,2.99
22874,20070412,321,893,2,5.99
22875,20070429,321,397,1,6.99
22876,20070430,321,299,1,0.99
22877,20070405,322,555,2,0.99
22878,20070406,322,242,2,1.99
22879,20070406,322,785,1,4.99
22880,20070411,322,619,2,2.99
22881,20070412,322,298,1,3.99
22882,20070412,322,434,2,0.99
22883,20070412,322,881,2,4.99
22884,20070427,322,570,1,4.99
22885,20070428,322,239,2,4.99
22886,20070430,322,739,2,7.99
22887,20070430,322,820,1,4.99
22888,20070430,322,511,2,1.99
22889,20070406,323,590,1,6.99
22890,20070408,323,292,2,1.99
22891,20070410,323,260,2,4.99
22892,20070410,323,114,1,1.99
22893,20070412,323,303,1,3.99
22894,20070427,323,485,2,7.99
22895,20070427,323,169,2,2.99
22896,20070428,323,601,2,5.99
22897,20070428,323,787,1,1.99
22898,20070428,323,859,2,4.99
22899,20070429,323,947,1,0.99
22900,20070429,323,164,2,0.99
22901,20070430,323,193,1,2.99
22902,20070430,323,224,1,4.99
22903,20070430,323,501,1,4.99
22904,20070406,324,911,2,4.99
22905,20070407,324,553,2,0.99
22906,20070407,324,161,1,4.99
22907,20070410,324,735,2,2.99
22908,20070410,324,970,1,0.99
22909,20070411,324,378,1,2.99
22910,20070411,324,897,1,4.99
22911,20070427,324,997,1,3.99
22912,20070427,324,159,1,7.99
22913,20070428,324,596,2,6.99
22914,20070429,324,651,2,3.99
22915,20070430,324,884,2,4.99
22916,20070430,324,815,1,2.99
22917,20070409,325,716,1,5.99
22918,20070410,325,464,1,2.99
22919,20070410,325,469,2,4.99
22920,20070411,325,182,1,4.99
22921,20070412,325,948,2,0.99
22922,20070427,325,575,2,9.99
22923,20070428,325,150,2,2.99
22924,20070429,325,130,2,0.99
22925,20070430,325,305,1,2.99
22926,20070430,325,226,2,4.99
22927,20070406,326,516,2,0.99
22928,20070407,326,415,2,7.99
22929,20070409,326,491,1,5.99
22930,20070427,326,609,1,2.99
22931,20070428,326,417,2,2.99
22932,20070428,326,418,1,4.99
22933,20070429,326,58,2,5.99
22934,20070429,326,853,1,4.99
22935,20070429,326,939,2,2.99
22936,20070430,326,275,1,0.99
22937,20070430,326,810,1,0.99
22938,20070430,326,555,1,4.99
22939,20070407,327,732,1,4.99
22940,20070408,327,581,1,0.99
22941,20070412,327,928,1,2.99
22942,20070427,327,650,1,1.99
22943,20070428,327,882,1,1.99
22944,20070409,328,512,2,4.99
22945,20070428,328,382,2,1.99
22946,20070429,328,115,1,6.99
22947,20070429,328,244,1,4.99
22948,20070430,328,154,2,2.99
22949,20070430,328,234,1,2.99
22950,20070406,329,529,1,2.99
22951,20070407,329,691,1,4.99
22952,20070407,329,307,2,4.99
22953,20070407,329,631,1,1.99
22954,20070408,329,353,2,2.99
22955,20070428,329,228,2,4.99
22956,20070428,329,274,1,7.99
22957,20070429,329,620,2,6.99
22958,20070430,329,901,1,0.99
22959,20070430,329,35,2,4.99
22960,20070430,329,168,1,0.99
22961,20070430,329,886,1,0.99
22962,20070430,329,841,2,6.99
22963,20070406,330,533,1,4.99
22964,20070406,330,491,1,2.99
22965,20070406,330,288,2,2.99
22966,20070407,330,625,2,1.99
22967,20070409,330,328,2,2.99
22968,20070410,330,844,1,5.99
22969,20070412,330,494,1,0.99
22970,20070412,330,761,2,2.99
22971,20070412,330,162,1,2.99
22972,20070428,330,773,1,2.99
22973,20070429,330,272,1,4.99
22974,20070430,330,881,2,4.99
22975,20070405,331,577,1,4.99
22976,20070406,331,827,1,4.99
22977,20070406,331,683,2,8.99
22978,20070407,331,596,1,4.99
22979,20070407,331,319,1,5.99
22980,20070407,331,879,2,10.99
22981,20070409,331,872,2,2.99
22982,20070410,331,687,2,1.99
22983,20070410,331,73,1,5.99
22984,20070428,331,241,1,0.99
22985,20070430,331,782,2,4.99
22986,20070430,331,447,1,5.99
22987,20070430,331,271,1,6.99
22988,20070407,332,510,1,6.99
22989,20070407,332,803,1,6.99
22990,20070409,332,546,2,2.99
22991,20070409,332,440,2,1.99
22992,20070409,332,665,2,2.99
22993,20070409,332,339,2,0.99
22994,20070409,332,27,1,0.99
22995,20070427,332,667,2,7.99
22996,20070427,332,665,1,2.99
22997,20070427,332,597,2,8.99
22998,20070427,332,915,1,4.99
22999,20070428,332,579,2,8.99
23000,20070428,332,956,1,6.99
23001,20070430,332,273,1,1.99
23002,20070430,332,458,2,5.99
23003,20070430,332,225,1,0.99
23004,20070430,332,8,2,4.99
23005,20070409,333,488,2,0.99
23006,20070410,333,348,2,1.99
23007,20070410,333,941,2,4.99
23008,20070411,333,786,2,0.99
23009,20070426,333,614,1,4.99
23010,20070426,333,142,2,0.99
23011,20070427,333,619,2,6.99
23012,20070427,333,436,2,0.99
23013,20070429,333,222,2,4.99
23014,20070430,333,308,1,4.99
23015,20070430,333,324,1,10.99
23016,20070430,333,591,2,4.99
23017,20070430,333,394,1,2.99
23018,20070406,334,838,2,4.99
23019,20070408,334,165,1,6.99
23020,20070409,334,892,1,4.99
23021,20070409,334,830,2,0.99
23022,20070410,334,859,1,5.99
23023,20070410,334,632,1,4.99
23024,20070412,334,468,1,5.99
23025,20070412,334,636,1,4.99
23026,20070426,334,689,1,2.99
23027,20070430,334,892,2,7.99
23028,20070430,334,252,2,2.99
23029,20070430,334,643,2,3.99
23030,20070406,335,118,2,0.99
23031,20070406,335,730,1,0.99
23032,20070407,335,576,2,2.99
23033,20070407,335,127,1,4.99
23034,20070407,335,129,2,8.99
23035,20070409,335,655,1,4.99
23036,20070409,335,566,1,0.99
23037,20070410,335,138,2,2.99
23038,20070412,335,861,1,7.99
23039,20070412,335,314,1,0.99
23040,20070429,335,440,1,3.99
23041,20070429,335,958,2,2.99
23042,20070430,335,73,2,5.99
23043,20070430,335,905,1,4.99
23044,20070430,335,424,1,0.99
23045,20070407,336,284,2,5.99
23046,20070408,336,166,1,2.99
23047,20070410,336,298,1,2.99
23048,20070410,336,149,2,0.99
23049,20070411,336,521,2,4.99
23050,20070411,336,708,1,6.99
23051,20070429,336,969,1,4.99
23052,20070429,336,654,2,6.99
23053,20070429,336,934,2,4.99
23054,20070430,336,25,1,8.99
23055,20070430,336,868,1,0.99
23056,20070430,336,598,1,0.99
23057,20070406,337,350,1,5.99
23058,20070407,337,857,1,6.99
23059,20070407,337,336,1,4.99
23060,20070408,337,253,2,4.99
23061,20070409,337,847,2,2.99
23062,20070411,337,863,2,0.99
23063,20070411,337,338,2,7.99
23064,20070412,337,514,2,2.99
23065,20070427,337,342,1,4.99
23066,20070429,337,219,1,4.99
23067,20070430,337,872,2,8.99
23068,20070430,337,402,2,5.99
23069,20070405,338,85,2,0.99
23070,20070406,338,96,1,2.99
23071,20070407,338,237,1,5.99
23072,20070408,338,292,1,4.99
23073,20070409,338,877,1,4.99
23074,20070411,338,835,1,2.99
23075,20070411,338,676,2,4.99
23076,20070427,338,959,1,3.99
23077,20070429,338,849,2,0.99
23078,20070430,338,814,1,7.99
23079,20070406,339,505,2,2.99
23080,20070407,339,995,1,4.99
23081,20070407,339,976,1,0.99
23082,20070408,339,22,1,3.99
23083,20070410,339,125,2,3.99
23084,20070411,339,389,1,6.99
23085,20070411,339,545,1,0.99
23086,20070412,339,433,1,7.99
23087,20070427,339,293,2,2.99
23088,20070428,339,858,2,4.99
23089,20070430,339,493,2,0.99
23090,20070430,339,603,1,5.99
23091,20070430,339,455,1,4.99
23092,20070407,340,760,1,2.99
23093,20070408,340,663,2,0.99
23094,20070411,340,567,1,4.99
23095,20070427,340,638,1,2.99
23096,20070429,340,578,1,4.99
23097,20070429,340,218,1,0.99
23098,20070429,340,451,2,4.99
23099,20070429,340,881,2,4.99
23100,20070430,340,498,1,2.99
23101,20070406,341,434,1,4.99
23102,20070408,341,339,2,2.99
23103,20070409,341,253,1,4.99
23104,20070410,341,488,2,0.99
23105,20070427,341,89,1,2.99
23106,20070429,341,747,2,2.99
23107,20070429,341,216,2,9.99
23108,20070410,342,504,2,0.99
23109,20070411,342,691,1,4.99
23110,20070411,342,28,1,8.99
23111,20070412,342,116,2,2.99
23112,20070412,342,324,1,7.99
23113,20070426,342,461,2,0.99
23114,20070427,342,53,1,2.99
23115,20070430,342,970,1,2.99
23116,20070430,342,91,2,0.99
23117,20070430,342,175,2,5.99
23118,20070430,342,379,2,0.99
23119,20070430,342,980,1,4.99
23120,20070406,343,946,2,5.99
23121,20070407,343,453,1,7.99
23122,20070409,343,715,2,4.99
23123,20070409,343,906,2,3.99
23124,20070427,343,450,1,6.99
23125,20070428,343,330,2,5.99
23126,20070428,343,568,2,9.99
23127,20070430,343,682,1,5.99
23128,20070430,343,293,2,2.99
23129,20070407,344,361,1,5.99
23130,20070407,344,428,2,3.99
23131,20070411,344,906,1,5.99
23132,20070427,344,100,1,4.99
23133,20070429,344,477,2,2.99
23134,20070430,344,952,1,4.99
23135,20070407,345,378,2,2.99
23136,20070407,345,193,2,2.99
23137,20070407,345,276,1,4.99
23138,20070409,345,652,1,3.99
23139,20070411,345,878,2,7.99
23140,20070427,345,313,2,6.99
23141,20070428,345,559,1,2.99
23142,20070429,345,112,1,8.99
23143,20070430,345,995,2,4.99
23144,20070430,345,296,1,2.99
23145,20070430,345,183,2,8.99
23146,20070407,346,968,1,4.99
23147,20070408,346,512,2,8.99
23148,20070409,346,683,1,4.99
23149,20070410,346,313,2,4.99
23150,20070411,346,45,2,4.99
23151,20070411,346,298,2,2.99
23152,20070412,346,548,1,8.99
23153,20070428,346,640,2,6.99
23154,20070428,346,13,2,5.99
23155,20070429,346,319,1,6.99
23156,20070429,346,89,2,0.99
23157,20070429,346,253,1,8.99
23158,20070430,346,139,2,4.99
23159,20070430,346,724,2,4.99
23160,20070430,346,223,2,2.99
23161,20070406,347,85,2,0.99
23162,20070406,347,915,2,4.99
23163,20070407,347,841,2,5.99
23164,20070408,347,611,1,6.99
23165,20070409,347,890,2,0.99
23166,20070410,347,754,2,2.99
23167,20070411,347,352,2,1.99
23168,20070428,347,850,1,0.99
23169,20070428,347,117,2,4.99
23170,20070428,347,469,2,4.99
23171,20070428,347,772,1,4.99
23172,20070429,347,767,1,4.99
23173,20070429,347,773,1,2.99
23174,20070430,347,515,2,4.99
23175,20070430,347,854,2,4.99
23176,20070430,347,158,2,3.99
23177,20070430,347,181,2,2.99
23178,20070405,348,691,2,4.99
23179,20070406,348,330,1,4.99
23180,20070408,348,892,2,9.99
23181,20070408,348,697,2,0.99
23182,20070408,348,538,2,0.99
23183,20070408,348,985,1,8.99
23184,20070409,348,670,2,4.99
23185,20070410,348,978,1,0.99
23186,20070412,348,524,2,2.99
23187,20070427,348,220,1,2.99
23188,20070427,348,109,1,6.99
23189,20070428,348,945,2,4.99
23190,20070429,348,986,1,2.99
23191,20070429,348,61,2,4.99
23192,20070429,348,944,1,4.99
23193,20070430,348,528,1,2.99
23194,20070405,349,200,1,3.99
23195,20070407,349,181,1,2.99
23196,20070408,349,361,2,5.99
23197,20070408,349,947,1,0.99
23198,20070409,349,588,2,4.99
23199,20070426,349,902,2,4.99
23200,20070427,349,818,1,4.99
23201,20070428,349,57,1,2.99
23202,20070429,349,826,2,4.99
23203,20070430,349,504,1,1.99
23204,20070430,349,811,1,5.99
23205,20070430,349,812,2,0.99
23206,20070405,350,940,1,0.99
23207,20070406,350,284,1,5.99
23208,20070408,350,819,1,2.99
23209,20070409,350,303,1,0.99
23210,20070409,350,782,1,2.99
23211,20070410,350,496,2,1.99
23212,20070411,350,437,2,3.99
23213,20070427,350,141,2,4.99
23214,20070406,351,254,1,2.99
23215,20070408,351,976,2,0.99
23216,20070408,351,674,1,1.99
23217,20070408,351,777,2,5.99
23218,20070409,351,262,2,0.99
23219,20070410,351,264,2,3.99
23220,20070411,351,962,1,3.99
23221,20070412,351,1000,2,4.99
23222,20070412,351,891,1,5.99
23223,20070427,351,614,2,4.99
23224,20070429,351,897,2,4.99
23225,20070430,351,45,1,7.99
23226,20070430,351,11,1,0.99
23227,20070407,352,145,2,4.99
23228,20070411,352,606,2,5.99
23229,20070427,352,615,2,2.99
23230,20070427,352,757,2,7.99
23231,20070427,352,296,1,6.99
23232,20070427,352,112,1,4.99
23233,20070428,352,8,2,5.99
23234,20070428,352,54,1,2.99
23235,20070430,352,194,2,0.99
23236,20070407,353,694,2,5.99
23237,20070412,353,101,1,1.99
23238,20070412,353,140,1,3.99
23239,20070428,353,643,2,3.99
23240,20070430,353,514,1,2.99
23241,20070406,354,958,1,2.99
23242,20070407,354,363,2,0.99
23243,20070407,354,618,2,5.99
23244,20070408,354,298,2,2.99
23245,20070409,354,212,1,4.99
23246,20070410,354,979,2,4.99
23247,20070410,354,692,2,3.99
23248,20070411,354,261,1,0.99
23249,20070412,354,765,1,4.99
23250,20070426,354,282,2,0.99
23251,20070426,354,62,2,5.99
23252,20070427,354,387,2,0.99
23253,20070427,354,280,1,2.99
23254,20070427,354,531,1,0.99
23255,20070429,354,409,1,4.99
23256,20070429,354,781,2,8.99
23257,20070429,354,870,2,4.99
23258,20070430,354,228,1,0.99
23259,20070430,354,374,1,2.99
23260,20070406,355,6,1,5.99
23261,20070406,355,363,2,6.99
23262,20070409,355,985,2,4.99
23263,20070410,355,44,1,5.99
23264,20070411,355,64,2,0.99
23265,20070411,355,898,2,6.99
23266,20070411,355,991,1,2.99
23267,20070412,355,311,1,4.99
23268,20070427,355,596,2,4.99
23269,20070427,355,590,2,5.99
23270,20070429,355,677,2,1.99
23271,20070406,356,897,1,6.99
23272,20070408,356,455,1,4.99
23273,20070409,356,560,2,0.99
23274,20070412,356,755,1,4.99
23275,20070412,356,157,2,0.99
23276,20070427,356,949,1,2.99
23277,20070428,356,945,1,1.99
23278,20070428,356,674,1,0.99
23279,20070428,356,383,1,3.99
23280,20070430,356,724,2,5.99
23281,20070430,356,840,1,4.99
23282,20070430,356,199,1,3.99
23283,20070430,356,933,1,6.99
23284,20070406,357,783,1,3.99
23285,20070407,357,382,2,0.99
23286,20070410,357,160,1,0.99
23287,20070411,357,710,1,8.99
23288,20070411,357,320,2,4.99
23289,20070411,357,868,1,2.99
23290,20070412,357,851,2,0.99
23291,20070427,357,288,2,2.99
23292,20070427,357,101,2,5.99
23293,20070428,357,166,2,2.99
23294,20070428,357,264,2,2.99
23295,20070430,357,504,1,3.99
23296,20070406,358,169,1,2.99
23297,20070406,358,644,2,2.99
23298,20070409,358,704,2,5.99
23299,20070411,358,926,2,2.99
23300,20070429,358,542,1,2.99
23301,20070430,358,610,1,0.99
23302,20070430,358,275,2,0.99
23303,20070430,358,443,2,2.99
23304,20070408,359,254,2,7.99
23305,20070411,359,667,1,9.99
23306,20070412,359,528,1,2.99
23307,20070412,359,54,1,0.99
23308,20070427,359,560,1,0.99
23309,20070427,359,790,2,0.99
23310,20070428,359,103,1,4.99
23311,20070430,359,465,1,4.99
23312,20070430,359,537,2,5.99
23313,20070407,360,915,2,4.99
23314,20070407,360,480,2,7.99
23315,20070409,360,658,2,2.99
23316,20070410,360,17,2,1.99
23317,20070410,360,949,2,3.99
23318,20070411,360,282,1,0.99
23319,20070412,360,451,1,5.99
23320,20070427,360,378,1,2.99
23321,20070427,360,879,1,9.99
23322,20070428,360,226,2,4.99
23323,20070428,360,796,2,3.99
23324,20070428,360,236,2,2.99
23325,20070429,360,746,2,2.99
23326,20070430,360,405,2,4.99
23327,20070430,360,574,2,0.99
23328,20070430,360,22,2,2.99
23329,20070430,360,927,1,3.99
23330,20070409,361,829,1,2.99
23331,20070411,361,122,1,0.99
23332,20070412,361,911,1,4.99
23333,20070412,361,200,2,0.99
23334,20070412,361,110,1,1.99
23335,20070427,361,545,1,2.99
23336,20070428,361,716,2,2.99
23337,20070428,361,770,2,4.99
23338,20070430,361,552,2,1.99
23339,20070430,361,971,1,4.99
23340,20070408,362,134,2,8.99
23341,20070409,362,406,2,4.99
23342,20070410,362,488,2,1.99
23343,20070410,362,293,1,5.99
23344,20070411,362,563,1,4.99
23345,20070412,362,75,2,4.99
23346,20070426,362,32,2,4.99
23347,20070427,362,525,1,1.99
23348,20070427,362,137,2,2.99
23349,20070428,362,963,1,2.99
23350,20070429,362,206,2,2.99
23351,20070429,362,300,2,4.99
23352,20070429,362,822,2,0.99
23353,20070429,362,993,1,2.99
23354,20070430,362,606,2,4.99
23355,20070406,363,162,2,3.99
23356,20070410,363,468,2,3.99
23357,20070410,363,112,1,6.99
23358,20070411,363,603,1,4.99
23359,20070412,363,929,1,4.99
23360,20070412,363,135,2,2.99
23361,20070412,363,530,1,4.99
23362,20070427,363,930,2,2.99
23363,20070428,363,88,2,4.99
23364,20070428,363,482,1,2.99
23365,20070429,363,794,1,3.99
